date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:44:11	624/624	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:13%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/bb.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/bb.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:11	191/191	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/bd.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/bd.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:11	193/193	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:13%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/bd.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/bd.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:12	309/309	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/be.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/be.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:12	309/309	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:13%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/be.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/be.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:12	360/360	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/bf.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/bf.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:13	386/386	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:13%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/bf.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/bf.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:13	230/230	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/bg.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/bg.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:13	238/238	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:13%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/bg.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/bg.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:14	256/256	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/bh.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/bh.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:14	280/280	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:13%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/bh.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/bh.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:15	1093/1093	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/bi.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/bi.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:16	1067/1067	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:13%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/bi.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/bi.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:16	513/513	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/bj.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/bj.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:17	515/515	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:13%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/bj.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/bj.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:18	236/236	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/bl.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/bl.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:19	296/296	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:13%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/bl.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/bl.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:19	22598/22598	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/bm.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/bm.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:20	22534/22534	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:13%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/bm.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/bm.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:20	13383/13383	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/bn.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/bn.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:21	13529/13529	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:13%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/bn.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/bn.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:21	103987/103987	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/bo.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/bo.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:22	105803/105803	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:13%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/bo.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/bo.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:22	226/226	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/bq.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/bq.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:23	230/230	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:13%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/bq.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/bq.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:23	7212/7212	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/br.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/br.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:24	6791/6791	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:13%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/br.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/br.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:24	570/570	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/bs.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/bs.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:24	592/592	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:13%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/bs.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/bs.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:25	24873/24873	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/bt.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/bt.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:25	24599/24599	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:13%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/bt.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/bt.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:25	595/595	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/bv.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/bv.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:26	598/598	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:13%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/bv.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/bv.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:27	271/271	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/bw.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/bw.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:27	273/273	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:13%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/bw.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/bw.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:28	2096/2096	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/by.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/by.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:29	2100/2100	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:13%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/by.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/by.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:30	42787/42787	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/bz.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/bz.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:30	42920/42920	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:13%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/bz.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/bz.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:30	629/629	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/ca.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/ca.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:31	636/636	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/ca.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/ca.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:31	3138/3138	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/cc.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/cc.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:32	3090/3090	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/cc.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/cc.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:32	339/339	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/cd.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/cd.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:32	510/510	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/cd.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/cd.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:32	702/702	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/cf.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/cf.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:33	650/650	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/cf.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/cf.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:33	482/482	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/cg.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/cg.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:33	473/473	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/cg.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/cg.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:34	299/299	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/ch.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/ch.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:34	297/297	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/ch.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/ch.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:34	284/284	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/ci.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/ci.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:35	287/287	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/ci.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/ci.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:35	1907/1907	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/ck.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/ck.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:35	1866/1866	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/ck.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/ck.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:35	565/565	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/cl.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/cl.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:36	579/579	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/cl.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/cl.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:36	855/855	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/cm.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/cm.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:37	855/855	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/cm.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/cm.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:37	824/824	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/cn.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/cn.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:38	762/762	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/cn.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/cn.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:38	293/293	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/co.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/co.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:39	293/293	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/co.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/co.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:39	297/297	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/cr.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/cr.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:40	297/297	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/cr.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/cr.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:40	623/623	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/cu.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/cu.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:40	581/581	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/cu.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/cu.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:41	1424/1424	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/cv.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/cv.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:42	1373/1373	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/cv.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/cv.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:43	701/701	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/cw.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/cw.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:43	708/708	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/cw.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/cw.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:43	2469/2469	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/cx.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/cx.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:44	2499/2499	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/cx.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/cx.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:44	5472/5472	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/cy.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/cy.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:45	5522/5522	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/cy.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/cy.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:45	230/230	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/cz.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/cz.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:46	231/231	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/cz.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/cz.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:47	226/226	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/de.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/de.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:48	234/234	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/de.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/de.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:44:49	598/598	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/dj.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/dj.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
